result_no	generate_no	embryo_id	
26	0	1
26	0	10
26	0	11
26	0	12
26	0	13
26	0	14
26	0	15
26	0	16
26	0	17
26	0	18
26	0	19
26	0	2
26	0	20
26	0	21
26	0	22
26	0	23
26	0	24
26	0	25
26	0	26
26	0	27
26	0	28
26	0	29
26	0	3
26	0	30
26	0	31
26	0	32
26	0	33
26	0	34
26	0	35
26	0	36
26	0	37
26	0	38
26	0	39
26	0	4
26	0	40
26	0	41
26	0	42
26	0	43
26	0	44
26	0	45
26	0	46
26	0	47
26	0	48
26	0	49
26	0	5
26	0	50
26	0	51
26	0	52
26	0	53
26	0	54
26	0	55
26	0	56
26	0	57
26	0	58
26	0	59
26	0	6
26	0	60
26	0	61
26	0	62
26	0	63
26	0	64
26	0	65
26	0	66
26	0	67
26	0	68
26	0	69
26	0	7
26	0	70
26	0	71
26	0	72
26	0	73
26	0	74
26	0	75
26	0	76
26	0	77
26	0	78
26	0	79
26	0	8
26	0	80
26	0	81
26	0	82
26	0	83
26	0	84
26	0	85
26	0	86
26	0	87
26	0	88
26	0	9
